Points
[[-8.632746, 41.14692], [-8.63245524489796, 41.1511142970039], [-8.63216448979592, 41.1517222163265], [-8.63187373469388, 41.1493380244898], [-8.63158297959184, 41.1498597606679], [-8.6312922244898, 41.1529259053803], [-8.63100146938775, 41.1540676962785], [-8.63071071428571, 41.1526832814499], [-8.63041995918367, 41.1482004453244], [-8.63012920408163, 41.1469493016582], [-8.62983844897959, 41.1504900816327], [-8.62954769387755, 41.1507969897959], [-8.62925693877551, 41.1511038979592], [-8.62896618367347, 41.1516524387755], [-8.62867542857143, 41.1523063943249], [-8.62838467346939, 41.1506076675985], [-8.62809391836735, 41.1489089408722], [-8.62780316326531, 41.1472102141459], [-8.62751240816326, 41.1455114874196], [-8.62722165306122, 41.1447146899019], [-8.62693089795918, 41.1447486742645], [-8.62664014285714, 41.1447720806224], [-8.6263493877551, 41.1447288991716], [-8.62605863265306, 41.1446857177208], [-8.62576787755102, 41.14464253627], [-8.62547712244898, 41.1445993548192], [-8.62518636734694, 41.1445561733684], [-8.6248956122449, 41.1445129919176], [-8.62460485714286, 41.1444698104668], [-8.62431410204082, 41.144426629016], [-8.62402334693878, 41.1443834475652], [-8.62373259183673, 41.1443046734694], [-8.62344183673469, 41.1442145393878], [-8.62315108163265, 41.1441244053061], [-8.62286032653061, 41.1440342712245], [-8.62256957142857, 41.1439441371429], [-8.62227881632653, 41.1438540030612], [-8.62198806122449, 41.1436971865889], [-8.62169730612245, 41.1434895043732], [-8.62140655102041, 41.1432818221574], [-8.62111579591837, 41.1430741399417], [-8.62082504081633, 41.1428664577259], [-8.62053428571429, 41.1426587755102], [-8.62024353061224, 41.1424561964422], [-8.6199527755102, 41.1422665059478], [-8.61966202040816, 41.1420768154535], [-8.61937126530612, 41.1418871249591], [-8.61908051020408, 41.1416974344647], [-8.61878975510204, 41.1415077439703], [-8.618499, 41.141376]]
[[-8.674119, 41.153868], [-8.6736557755102, 41.1544407766899], [-8.67319255102041, 41.1546121429751], [-8.67272932653061, 41.1547835092604], [-8.67226610204082, 41.154977811404], [-8.67180287755102, 41.1552408484258], [-8.67133965306122, 41.1555038854477], [-8.67087642857143, 41.1557669224695], [-8.67041320408163, 41.1559984421769], [-8.66994997959184, 41.1561793648732], [-8.66948675510204, 41.1563602875696], [-8.66902353061224, 41.1565412102659], [-8.66856030612245, 41.1567221329623], [-8.66809708163265, 41.1569030556586], [-8.66763385714286, 41.1586120191638], [-8.66717063265306, 41.1612161912386], [-8.66670740816326, 41.1605333344476], [-8.66624418367347, 41.1598504776566], [-8.66578095918367, 41.1587554194705], [-8.66531773469388, 41.160705244898], [-8.66485451020408, 41.1587855456498], [-8.66439128571428, 41.1600316466166], [-8.66392806122449, 41.1612777475832], [-8.66346483673469, 41.16252384855], [-8.6630016122449, 41.1635979183673], [-8.6625383877551, 41.1642382581032], [-8.66207516326531, 41.1647619821278], [-8.66161193877551, 41.1652827670571], [-8.66114871428571, 41.1658035519865], [-8.66068548979592, 41.1663611539485], [-8.66022226530612, 41.1669042977338], [-8.65975904081633, 41.1674556201327], [-8.65929581632653, 41.1680069425316], [-8.65883259183673, 41.1685582649305], [-8.65836936734694, 41.1691014477301], [-8.65790614285714, 41.169643451895], [-8.65744291836735, 41.1701859746277], [-8.65697969387755, 41.1707577021511], [-8.65651646938775, 41.1713294296746], [-8.65605324489796, 41.1729577560041], [-8.65559002040816, 41.1747569096854], [-8.65512679591837, 41.1765560633668], [-8.65466357142857, 41.1748857857143], [-8.65420034693877, 41.1844978928572], [-8.65373712244898, 41.1820762499999], [-8.65327389795918, 41.1832223002915], [-8.65281067346939, 41.1809250513496], [-8.65234744897959, 41.1814912653054], [-8.65188422448979, 41.1883145692223], [-8.651421, 41.176386]]
[[-8.612532, 41.145939], [-8.61120220408163, 41.146024957843], [-8.60987240816326, 41.1465116601416], [-8.6085426122449, 41.1475434979592], [-8.60721281632653, 41.1499742244898], [-8.60588302040816, 41.1523900386297], [-8.60455322448979, 41.1573262040817], [-8.60322342857143, 41.1622903627232], [-8.60189363265306, 41.1635637589127], [-8.60056383673469, 41.1646286992125], [-8.59923404081633, 41.1654013411884], [-8.59790424489796, 41.165991349597], [-8.59657444897959, 41.1664886262219], [-8.59524465306122, 41.1669041509161], [-8.59391485714286, 41.1673083786526], [-8.59258506122449, 41.1678731391345], [-8.59125526530612, 41.1686008450442], [-8.58992546938775, 41.1695697763975], [-8.58859567346939, 41.1708876559767], [-8.58726587755102, 41.172977335277], [-8.58593608163265, 41.1756226248038], [-8.58460628571429, 41.1779747611607], [-8.58327648979592, 41.1801855313242], [-8.58194669387755, 41.1805808680053], [-8.58061689795918, 41.1804649696844], [-8.57928710204082, 41.1806002686877], [-8.57795730612245, 41.1807106634748], [-8.57662751020408, 41.1805546756838], [-8.57529771428571, 41.1803986878927], [-8.57396791836735, 41.180196008399], [-8.57263812244898, 41.1799799765711], [-8.57130832653061, 41.1797010627105], [-8.56997853061224, 41.1796292988121], [-8.56864873469388, 41.1805886043253], [-8.56731893877551, 41.1814022581169], [-8.56598914285714, 41.1813418064516], [-8.56465934693878, 41.1811702301773], [-8.56332955102041, 41.1813718795584], [-8.56199975510204, 41.1816627725948], [-8.56066995918367, 41.1819793906705], [-8.55934016326531, 41.1830305845481], [-8.55801036734694, 41.183709315173], [-8.55668057142857, 41.1856014990724], [-8.5553507755102, 41.1862977147342], [-8.55402097959184, 41.186796660309], [-8.55269118367347, 41.1871767976479], [-8.5513613877551, 41.1875398367347], [-8.55003159183673, 41.1879092244898], [-8.54870179591837, 41.1882728351296], [-8.547372, 41.188614]]
[[-8.624196, 41.158962], [-8.62409406122449, 41.1590183563962], [-8.62399212244898, 41.1590747127924], [-8.62389018367347, 41.1591310691887], [-8.62378824489796, 41.1591874255849], [-8.62368630612245, 41.1592437819811], [-8.62358436734694, 41.1593001383773], [-8.62348242857143, 41.1593564947735], [-8.62338048979592, 41.1594128511697], [-8.62327855102041, 41.159469207566], [-8.6231766122449, 41.1595255639622], [-8.62307467346939, 41.1603874285714], [-8.62297273469388, 41.1641654693878], [-8.62287079591837, 41.1633345003875], [-8.62276885714286, 41.1624273743219], [-8.62266691836735, 41.1615202482563], [-8.62256497959184, 41.1606131221906], [-8.62246304081633, 41.159705996125], [-8.62236110204082, 41.1587988700594], [-8.62225916326531, 41.1578917439938], [-8.6221572244898, 41.1639805102041], [-8.62205528571429, 41.1623690934066], [-8.62195334693878, 41.1607576766091], [-8.62185140816326, 41.1604031198157], [-8.62174946938775, 41.1604645023041], [-8.62164753061225, 41.1605258847926], [-8.62154559183674, 41.1605872672811], [-8.62144365306122, 41.1606486497696], [-8.62134171428571, 41.1607100322581], [-8.6212397755102, 41.1607714147465], [-8.62113783673469, 41.160832797235], [-8.62103589795918, 41.1612834489796], [-8.62093395918367, 41.1620649795918], [-8.62083202040816, 41.1586166020409], [-8.62073008163265, 41.1586690276968], [-8.62062814285714, 41.1598413043831], [-8.62052620408163, 41.1592511020408], [-8.62042426530612, 41.1586608996985], [-8.62032232653061, 41.1580706973562], [-8.6202203877551, 41.1574804950139], [-8.62011844897959, 41.1568902926716], [-8.62001651020408, 41.1563000903293], [-8.61991457142857, 41.155709887987], [-8.61981263265306, 41.155757677865], [-8.61971069387755, 41.155821977708], [-8.61960875510204, 41.155886277551], [-8.61950681632653, 41.155950577394], [-8.61940487755102, 41.156014877237], [-8.61930293877551, 41.1559116122449], [-8.619201, 41.155479]]
[[-8.66232, 41.158917], [-8.66162424489796, 41.1581260989011], [-8.66092848979592, 41.159334433281], [-8.66023273469388, 41.1590761142681], [-8.65953697959184, 41.1597148894265], [-8.65884122448979, 41.1603536645848], [-8.65814546938775, 41.1609828036325], [-8.65744971428571, 41.1613589774436], [-8.65675395918367, 41.1617351512548], [-8.65605820408163, 41.1620026228149], [-8.65536244897959, 41.1620525176031], [-8.65466669387755, 41.1621024123912], [-8.65397093877551, 41.1621382339472], [-8.65327518367347, 41.1620251030363], [-8.65257942857143, 41.1619119721254], [-8.65188367346939, 41.1617988412145], [-8.65118791836735, 41.1616857103036], [-8.65049216326531, 41.1615685681849], [-8.64979640816327, 41.1614426257602], [-8.64910065306122, 41.1613166833356], [-8.64840489795918, 41.1611907409109], [-8.64770914285714, 41.1610647984863], [-8.6470133877551, 41.1609388560616], [-8.64631763265306, 41.1608116365624], [-8.64562187755102, 41.1606828766896], [-8.64492612244898, 41.1605541168169], [-8.64423036734694, 41.1604253569441], [-8.6435346122449, 41.1603124925788], [-8.64283885714286, 41.1602176168831], [-8.64214310204082, 41.1603132242459], [-8.64144734693878, 41.1604684524758], [-8.64075159183673, 41.1606236807057], [-8.64005583673469, 41.1608434206715], [-8.63936008163265, 41.1611239670836], [-8.63866432653061, 41.1614045134957], [-8.63796857142857, 41.1616850599078], [-8.63727281632653, 41.1619875282754], [-8.63657706122449, 41.162311505842], [-8.63588130612245, 41.1626354834086], [-8.63518555102041, 41.1629609566692], [-8.63448979591837, 41.1632978695983], [-8.63379404081633, 41.1636347825273], [-8.63309828571429, 41.1639716954564], [-8.63240253061224, 41.1643086083855], [-8.6317067755102, 41.1645120979592], [-8.63101102040816, 41.1646270488021], [-8.63031526530612, 41.1647419996451], [-8.62961951020408, 41.164856950488], [-8.62892375510204, 41.1649671912672], [-8.628228, 41.165181]]
[[-8.650287, 41.153814], [-8.64900624489796, 41.1566292244898], [-8.64772548979592, 41.1561696122448], [-8.64644473469388, 41.1547099483261], [-8.64516397959184, 41.1640482168367], [-8.6438832244898, 41.1522096386999], [-8.64260246938776, 41.1468283590325], [-8.64132171428571, 41.1482897237049], [-8.64004095918367, 41.1450574897959], [-8.63876020408163, 41.1426951428571], [-8.63747944897959, 41.1437998429459], [-8.63619869387755, 41.14143], [-8.63491793877551, 41.1417235908412], [-8.63363718367347, 41.1404793757917], [-8.63235642857143, 41.172011583501], [-8.63107567346939, 41.1722475323968], [-8.62979491836735, 41.1724801359019], [-8.62851416326531, 41.172712739407], [-8.62723340816327, 41.1729991836735], [-8.62595265306122, 41.173099635054], [-8.62467189795918, 41.1732000864346], [-8.62339114285714, 41.1733306078619], [-8.6221103877551, 41.1735069284442], [-8.62082963265306, 41.1735867760191], [-8.61954887755102, 41.1736666235941], [-8.61826812244898, 41.1738127477417], [-8.61698736734694, 41.1740408993779], [-8.6157066122449, 41.1742052743643], [-8.61442585714286, 41.1743696493506], [-8.61314510204082, 41.1745110690962], [-8.61186434693878, 41.1744513401909], [-8.61058359183673, 41.1742275523371], [-8.60930283673469, 41.1740037644832], [-8.60802208163265, 41.173370060024], [-8.60674132653061, 41.1725254753902], [-8.60546057142857, 41.1716972598784], [-8.60417981632653, 41.1716241976829], [-8.60289906122449, 41.1713960346599], [-8.60161830612245, 41.171167871637], [-8.60033755102041, 41.1711799677266], [-8.59905679591837, 41.1713500803768], [-8.59777604081633, 41.1714683039246], [-8.59649528571429, 41.1716095845481], [-8.59521453061224, 41.1717288350457], [-8.5939337755102, 41.1711282050669], [-8.59265302040816, 41.1704708952013], [-8.59137226530612, 41.1635310882922], [-8.59009151020408, 41.1641482040816], [-8.58881075510204, 41.1655110470958], [-8.58753, 41.168385]]
[[-8.623395, 41.164218], [-8.62304546938775, 41.1641740368664], [-8.62269593877551, 41.1641345737327], [-8.62234640816327, 41.1640951105991], [-8.62199687755102, 41.1640556127195], [-8.62164734693878, 41.1640122600854], [-8.62129781632653, 41.1639689074514], [-8.62094828571429, 41.1639255548173], [-8.62059875510204, 41.1638822021832], [-8.6202492244898, 41.1638388495491], [-8.61989969387755, 41.163795496915], [-8.61955016326531, 41.1637527274697], [-8.61920063265306, 41.1637109693878], [-8.61885110204082, 41.1636692113058], [-8.61850157142857, 41.1636274532238], [-8.61815204081633, 41.1635856951418], [-8.61780251020408, 41.1635439370598], [-8.61745297959184, 41.1635035876829], [-8.61710344897959, 41.1634644072602], [-8.61675391836735, 41.1634252268376], [-8.6164043877551, 41.163386046415], [-8.61605485714286, 41.1633468659924], [-8.61570532653061, 41.1633076855698], [-8.61535579591837, 41.1632685051472], [-8.61500626530612, 41.1632293247246], [-8.61465673469388, 41.163190144302], [-8.61430720408163, 41.1631549807923], [-8.61395767346939, 41.1631401122449], [-8.61360814285714, 41.1630818571429], [-8.6132586122449, 41.1630236020408], [-8.61290908163265, 41.1629653469388], [-8.61255955102041, 41.1603275106383], [-8.61221002040816, 41.1566834680851], [-8.61186048979592, 41.1547900443485], [-8.61151095918367, 41.1564738408556], [-8.61116142857143, 41.1605553061224], [-8.61081189795918, 41.1614242259936], [-8.61046236734694, 41.1592056264232], [-8.61011283673469, 41.1572489693878], [-8.60976330612245, 41.1622226877551], [-8.6094137755102, 41.162570806308], [-8.60906424489796, 41.1580622857143], [-8.60871471428571, 41.162412], [-8.60836518367347, 41.1589878838305], [-8.60801565306122, 41.1597944929356], [-8.60766612244898, 41.1644387060121], [-8.60731659183674, 41.1660632099125], [-8.60696706122449, 41.1664876399417], [-8.60661753061225, 41.165051822449], [-8.606268, 41.164245]]
[[-8.630028, 41.157216], [-8.6296253877551, 41.1589254130435], [-8.6292227755102, 41.1599975869565], [-8.62882016326531, 41.1576015306123], [-8.62841755102041, 41.1592795904293], [-8.62801493877551, 41.1572185806122], [-8.62761232653061, 41.1572226067347], [-8.62720971428571, 41.1572266328571], [-8.62680710204082, 41.1572306589796], [-8.62640448979592, 41.1572063482911], [-8.62600187755102, 41.1570438481682], [-8.62559926530612, 41.1568813480452], [-8.62519665306122, 41.1567188479223], [-8.62479404081633, 41.1554834942602], [-8.62439142857143, 41.1555401116071], [-8.62398881632653, 41.1555967289541], [-8.62358620408163, 41.155653346301], [-8.62318359183674, 41.155709963648], [-8.62278097959184, 41.1557665809949], [-8.62237836734694, 41.1557783420338], [-8.62197575510204, 41.1557092240519], [-8.62157314285714, 41.1556401060699], [-8.62117053061225, 41.1555709880879], [-8.62076791836735, 41.155501870106], [-8.62036530612245, 41.1554337998683], [-8.61996269387755, 41.1553717485188], [-8.61956008163265, 41.1553096971692], [-8.61915746938775, 41.1552476458196], [-8.61875485714286, 41.15518559447], [-8.61835224489796, 41.1551235431205], [-8.61794963265306, 41.1550614917709], [-8.61754702040816, 41.1549892764379], [-8.61714440816326, 41.1549160742115], [-8.61674179591837, 41.1548428719852], [-8.61633918367347, 41.1547696697588], [-8.61593657142857, 41.1546964675325], [-8.61553395918367, 41.1546232653061], [-8.61513134693878, 41.1545500630798], [-8.61472873469388, 41.1544740534387], [-8.61432612244898, 41.1543972545712], [-8.61392351020408, 41.1543204557037], [-8.61352089795918, 41.1542436568361], [-8.61311828571429, 41.153802242236], [-8.61271567346939, 41.1537263877551], [-8.61231306122449, 41.1536505332742], [-8.61191044897959, 41.1533584709576], [-8.61150783673469, 41.1527751993721], [-8.6111052244898, 41.1497698019208], [-8.6107026122449, 41.1512104246635], [-8.6103, 41.151906]]
[[-8.604288, 41.146389], [-8.60414069387755, 41.1464233041655], [-8.6039933877551, 41.146457608331], [-8.60384608163265, 41.1464919124965], [-8.60369877551021, 41.146526216662], [-8.60355146938775, 41.1464921449893], [-8.60340416326531, 41.146399803838], [-8.60325685714286, 41.1463074626866], [-8.60310955102041, 41.1462151215352], [-8.60296224489796, 41.147191562781], [-8.60281493877551, 41.1494935330335], [-8.60266763265306, 41.1517955032861], [-8.60252032653061, 41.1540974735386], [-8.60237302040816, 41.1527107882653], [-8.60222571428571, 41.1515683021978], [-8.60207840816327, 41.1471741581633], [-8.60193110204082, 41.1497096965394], [-8.60178379591837, 41.1571774764863], [-8.60163648979592, 41.1579918367347], [-8.60148918367347, 41.1583416887755], [-8.60134187755102, 41.1586915408163], [-8.60119457142857, 41.1590413928571], [-8.60104726530612, 41.1592972616834], [-8.60089995918367, 41.1592702410337], [-8.60075265306122, 41.159243220384], [-8.60060534693878, 41.1592161997343], [-8.60045804081633, 41.1591891790846], [-8.60031073469388, 41.159162158435], [-8.60016342857143, 41.1591351377853], [-8.60001612244898, 41.1591081171356], [-8.59986881632653, 41.1590810964859], [-8.59972151020408, 41.1590540758363], [-8.59957420408163, 41.1590270551866], [-8.59942689795918, 41.1589146061225], [-8.59927959183674, 41.1587951244898], [-8.59913228571429, 41.1586756428571], [-8.59898497959184, 41.1585561612245], [-8.59883767346939, 41.1584366795918], [-8.59869036734694, 41.1583053673469], [-8.59854306122449, 41.1581580612245], [-8.59839575510204, 41.158010755102], [-8.59824844897959, 41.1578634489796], [-8.59810114285714, 41.157717130662], [-8.59795383673469, 41.1576075492782], [-8.59780653061225, 41.1574979678945], [-8.5976592244898, 41.1573883865107], [-8.59751191836735, 41.1572788051269], [-8.5973646122449, 41.1571721142857], [-8.59721730612245, 41.1572093013205], [-8.59707, 41.157036]]
[[-8.602821, 41.143239], [-8.60249589795918, 41.1353077696793], [-8.60217079591837, 41.1381323575404], [-8.60184569387755, 41.1409569454015], [-8.60152059183674, 41.1398552395741], [-8.60119548979592, 41.1383145385981], [-8.6008703877551, 41.137345532967], [-8.60054528571429, 41.1363827307692], [-8.60022018367347, 41.1354199285714], [-8.59989508163265, 41.1344571263736], [-8.59956997959184, 41.1334943241758], [-8.59924487755102, 41.1326891640274], [-8.5989197755102, 41.1324085780337], [-8.59859467346939, 41.13212799204], [-8.59826957142857, 41.1318474060462], [-8.59794446938776, 41.1315668200525], [-8.59761936734694, 41.1312862340588], [-8.59729426530612, 41.131005648065], [-8.59696916326531, 41.1307845355102], [-8.59664406122449, 41.1306102808163], [-8.59631895918367, 41.1304360261225], [-8.59599385714286, 41.130273040931], [-8.59566875510204, 41.1302127692043], [-8.59534365306122, 41.1301524974776], [-8.59501855102041, 41.130092225751], [-8.59469344897959, 41.1300319540243], [-8.59436834693878, 41.1299432611044], [-8.59404324489796, 41.1297169645858], [-8.59371814285714, 41.1294906680672], [-8.59339304081633, 41.1292074489796], [-8.59306793877551, 41.1288173265306], [-8.59274283673469, 41.1286631950235], [-8.59241773469388, 41.1288492159773], [-8.59209263265306, 41.1290352369311], [-8.59176753061224, 41.129221257885], [-8.59144242857143, 41.1294072788388], [-8.59111732653061, 41.1296534718867], [-8.5907922244898, 41.130097999167], [-8.59046712244898, 41.1305425264473], [-8.59014202040816, 41.1309870537276], [-8.58981691836735, 41.1314315810079], [-8.58949181632653, 41.1318761082882], [-8.58916671428571, 41.1323206355685], [-8.5888416122449, 41.131781394958], [-8.58851651020408, 41.1310849591837], [-8.58819140816327, 41.1309456306123], [-8.58786630612245, 41.1326469979592], [-8.58754120408163, 41.1335834090771], [-8.58721610204082, 41.1338114657326], [-8.586891, 41.133933]]
[[-8.654778, 41.173533], [-8.65459451020408, 41.1737027280612], [-8.65441102040816, 41.1738728564226], [-8.65422753061224, 41.1740531081633], [-8.65404404081633, 41.174233359904], [-8.65386055102041, 41.1744136116447], [-8.65367706122449, 41.1745938633854], [-8.65349357142857, 41.174774115126], [-8.65331008163265, 41.1749543668667], [-8.65312659183673, 41.1751346186074], [-8.65294310204082, 41.1753148703481], [-8.6527596122449, 41.1760885685809], [-8.65257612244898, 41.177116964879], [-8.65239263265306, 41.177438098852], [-8.65220914285714, 41.1772689441964], [-8.65202565306122, 41.1770997895408], [-8.65184216326531, 41.1769306348852], [-8.65165867346939, 41.1767614802296], [-8.65147518367347, 41.176592325574], [-8.65129169387755, 41.1766254605626], [-8.65110820408163, 41.1771040217871], [-8.65092471428571, 41.1775825830116], [-8.6507412244898, 41.1780611442361], [-8.65055773469388, 41.1782374023324], [-8.65037424489796, 41.1782731470978], [-8.65019075510204, 41.1783088918632], [-8.65000726530612, 41.1783446366287], [-8.6498237755102, 41.1783803813941], [-8.64964028571429, 41.1784161261596], [-8.64945679591837, 41.178451870925], [-8.64927330612245, 41.1784876156904], [-8.64908981632653, 41.1785233604559], [-8.64890632653061, 41.1785591052213], [-8.64872283673469, 41.1785948499868], [-8.64853934693878, 41.1786305947522], [-8.64835585714286, 41.1786663395176], [-8.64817236734694, 41.1787020842831], [-8.64798887755102, 41.1787378290485], [-8.6478053877551, 41.178795244898], [-8.64762189795918, 41.1788686408163], [-8.64743840816327, 41.1789420367347], [-8.64725491836735, 41.1790154326531], [-8.64707142857143, 41.1790888285714], [-8.64688793877551, 41.1791622244898], [-8.64670444897959, 41.1792356204082], [-8.64652095918367, 41.1793090163265], [-8.64633746938776, 41.1793824122449], [-8.64615397959184, 41.1794558081633], [-8.64597048979592, 41.179732410518], [-8.645787, 41.180544]]
